source,gen,id,question,ground_truth,hop_type,pipeline,is_coverage_error,predictions,score,faithfulness,sbert_cosine
"Akeem Ayers, who was number 39 in the draft pick, is currently a member of the Los Angeles Rams, having previously played with the New England Patriots.","The draft pick number of the player who plays for the Los Angeles Rams, Akeem Ayers, is 39.",lettria_004,What is the draft pick number of the player who plays for the Los Angeles Rams?,39,multi_hop,rag_parent_child,False,"{'HALL': 0.9498265981674194, 'NOHALL': 0.05017346516251564}",0.9498265981674194,0.050173401832580566,0.3289533257484436
"The comic character Bolt was created by Gary Cohn and Ernie Colon, the latter of which is a Puerto Rican national.","Based on the provided context, the creators of Bolt are Ernie Colón, Dan Mishkin, and Paris Cullins.",lettria_005,Who is a creator of Bolt?,Ernie Colon,single_hop,rag_parent_child,False,"{'HALL': 0.999289870262146, 'NOHALL': 0.0007101199589669704}",0.999289870262146,0.0007101297378540039,0.5032660365104675
"The comic character Bolt was created by Gary Cohn and Ernie Colon, the latter of which is a Puerto Rican national.","The creators of Bolt are Ernie Colón, Dan Mishkin, and Paris Cullins.",lettria_005,Who are the creators of Bolt?,Ernie Colon and Gary Cohn,multi_hop,rag_parent_child,False,"{'HALL': 0.9974853992462158, 'NOHALL': 0.002514562802389264}",0.9974853992462158,0.0025146007537841797,0.48059016466140747
"1147 Stavropolis, an asteroid, discovered on 11 June 1929 with absolute magnitude of 11.5, has an apoapsis of 418476000000.0 AU.","The apoapsis of 1147 Stavropolis is 418,476,000,000.0 AU.",lettria_006,What is the apoapsis of 1147 Stavropolis?,418476000000.0 AU,single_hop,rag_parent_child,False,"{'HALL': 0.20418956875801086, 'NOHALL': 0.7958104610443115}",0.20418956875801086,0.7958104312419891,0.41411399841308594
"1147 Stavropolis, an asteroid, discovered on 11 June 1929 with absolute magnitude of 11.5, has an apoapsis of 418476000000.0 AU.",The absolute magnitude of the object discovered on 1929-06-11 (1147 Stavropolis) is 11.5.,lettria_006,What is the absolute magnitude of the object discovered on 1929-06-11?,11.5,multi_hop,rag_parent_child,False,"{'HALL': 0.9266437888145447, 'NOHALL': 0.07335623353719711}",0.9266437888145447,0.07335621118545532,0.2982912063598633
"1147 Stavropolis, discovered by Grigory Neujmin, has an absolute magnitude of 11.5.",1147 Stavropolis was discovered by Grigory Neujmin.,lettria_007,Who discovered 1147 Stavropolis?,Grigory Neujmin,single_hop,rag_parent_child,False,"{'HALL': 0.8570920825004578, 'NOHALL': 0.14290788769721985}",0.8570920825004578,0.14290791749954224,0.5527872443199158
"1147 Stavropolis, discovered by Grigory Neujmin, has an absolute magnitude of 11.5.","The absolute magnitude of the object discovered by Grigory Neujmin, which is 1147 Stavropolis, is 11.5.",lettria_007,What is the absolute magnitude of the object discovered by Grigory Neujmin?,11.5,multi_hop,rag_parent_child,False,"{'HALL': 0.024541206657886505, 'NOHALL': 0.9754588007926941}",0.024541206657886505,0.9754587933421135,0.3084396421909332
The United States is the country of Bacon Explosion. Barack Obama is the leader and Washington D.C. is the capital.,The Bacon Explosion is located in the United States.,lettria_008,Where is the Bacon Explosion located?,United States,single_hop,rag_parent_child,False,"{'HALL': 0.022071434184908867, 'NOHALL': 0.9779285788536072}",0.022071434184908867,0.9779285658150911,0.31972938776016235
Pop rock is the genre of the band Train.,The genre of Train is pop rock.,lettria_009,What is the genre of Train?,Pop rock,single_hop,rag_parent_child,False,"{'HALL': 0.023994410410523415, 'NOHALL': 0.9760056138038635}",0.023994410410523415,0.9760055895894766,0.6993910074234009
The A Rosa Luna is powered by a MTU Friedrichshafen engine. It was built by Neptun Werft in Rostock.,"Neptun Werft is located in Rostock, Germany.",lettria_010,Where is Neptun Werft located?,Rostock,single_hop,rag_parent_child,False,"{'HALL': 0.06467090547084808, 'NOHALL': 0.935329020023346}",0.06467090547084808,0.9353290945291519,0.2282472848892212
The A Rosa Luna is powered by a MTU Friedrichshafen engine. It was built by Neptun Werft in Rostock.,"The manufacturer of the A-Rosa Luna's engine, MTU Friedrichshafen, is located in the city of Friedrichshafen.",lettria_010,What is the location of the manufacturer of A Rosa Luna?,Rostock,multi_hop,rag_parent_child,False,"{'HALL': 0.003515620483085513, 'NOHALL': 0.9964843988418579}",0.003515620483085513,0.9964843795169145,0.16055670380592346
"In print, A Loyal Character Dancer was penned by Qiu Xiaolong and has the OCLC number 49805501.",The author of A Loyal Character Dancer is Qiu Xiaolong.,lettria_011,Who is the author of A Loyal Character Dancer?,Qiu Xiaolong,single_hop,rag_parent_child,False,"{'HALL': 0.004502193070948124, 'NOHALL': 0.9954978227615356}",0.004502193070948124,0.9954978069290519,0.7188862562179565
"In print, A Loyal Character Dancer was penned by Qiu Xiaolong and has the OCLC number 49805501.","The media type of the work authored by Qiu Xiaolong, titled *A Loyal Character Dancer*, is hardcover.",lettria_011,What is the media type of the work authored by Qiu Xiaolong?,print,multi_hop,rag_parent_child,False,"{'HALL': 0.0012080237502232194, 'NOHALL': 0.9987919926643372}",0.0012080237502232194,0.9987919762497768,0.16969990730285645
"AEK Athens FC, whose home ground is in Greece, has 69618 members and compete in the Superleague Greece.","AEK Athens FC has 69,618 members.",lettria_012,How many members does AEK Athens FC have?,69618,single_hop,rag_parent_child,False,"{'HALL': 0.008986198343336582, 'NOHALL': 0.9910138249397278}",0.008986198343336582,0.9910138016566634,0.2906748652458191
"Arrabbiata sauce is from Italy, where the language is Italian and Pietro Grasso is the leader.","The origin of Arrabbiata sauce is Rome, Italy.",lettria_013,What is the origin of Arrabbiata sauce?,Italy,single_hop,rag_parent_child,False,"{'HALL': 0.9737002849578857, 'NOHALL': 0.026299748569726944}",0.9737002849578857,0.026299715042114258,0.3315466046333313
"The European Space Agency manufactured the Ariane 5, which was launched from the Guiana Space Centre, and had a final flight on the 18th December 2009.",The manufacturer of Ariane 5 is Airbus Defence and Space.,lettria_014,Who is the manufacturer of Ariane 5?,European Space Agency,single_hop,rag_parent_child,False,"{'HALL': 0.9655427932739258, 'NOHALL': 0.03445723280310631}",0.9655427932739258,0.03445720672607422,0.36588436365127563
"The European Space Agency manufactured the Ariane 5, which was launched from the Guiana Space Centre, and had a final flight on the 18th December 2009.","The launch site of the Ariane 5, which is manufactured by the European Space Agency, is the ELA-3 launchpad at the Guiana Space Centre.",lettria_014,Where is the launch site of the vehicle manufactured by the European Space Agency?,Guiana Space Centre,multi_hop,rag_parent_child,False,"{'HALL': 0.7925379872322083, 'NOHALL': 0.20746204257011414}",0.7925379872322083,0.20746201276779175,0.3993837833404541
"The duration of the film 'It's great to be young', from 1956, is 94 minutes.",The runtime of 'It's Great to Be Young' is 94 minutes.,lettria_015,What is the runtime of 'It's great to be young'?,94 minutes,single_hop,rag_parent_child,False,"{'HALL': 0.06846211850643158, 'NOHALL': 0.931537926197052}",0.06846211850643158,0.9315378814935684,0.46556779742240906
"The duration of the film 'It's great to be young', from 1956, is 94 minutes.","The movie with a runtime of 94 minutes, *It's Great to Be Young*, was released in 1956.",lettria_015,What is the release date of the movie with a runtime of 94 minutes?,1956-01-01,multi_hop,rag_parent_child,False,"{'HALL': 0.01645076833665371, 'NOHALL': 0.9835492372512817}",0.01645076833665371,0.9835492316633463,0.44263988733291626
"Former The Wildweeds member, Al Anderson, is the guitarist in the band NRBQ, which plays Rock music.",Al Anderson's occupation is a musician.,lettria_016,What is Al Anderson's occupation?,guitarist,single_hop,rag_parent_child,False,"{'HALL': 0.9806450009346008, 'NOHALL': 0.019354993477463722}",0.9806450009346008,0.01935499906539917,0.41112637519836426
"Former The Wildweeds member, Al Anderson, is the guitarist in the band NRBQ, which plays Rock music.","The band that Al Anderson is a member of, NRBQ, is a Rock music band.",lettria_016,What genre is the band that Al Anderson is a member of?,Rock,multi_hop,rag_parent_child,False,"{'HALL': 0.0976550281047821, 'NOHALL': 0.9023450016975403}",0.0976550281047821,0.9023449718952179,0.29086172580718994
Agremiação Sportiva Arapiraquense's ground is Estádio Municipal Coaracy da Mata Fonseca in Arapiraca. The team played in the Brazilian Campeonato Brasileiro Série C league and competed in the 2015 season of that league.,Agremiação Sportiva Arapiraquense plays in the Campeonato Brasileiro Série C league.,lettria_017,In which league does Agremiação Sportiva Arapiraquense play?,Campeonato Brasileiro Série C,single_hop,rag_parent_child,False,"{'HALL': 0.9786809086799622, 'NOHALL': 0.02131902053952217}",0.9786809086799622,0.021319091320037842,0.5519697070121765
Agremiação Sportiva Arapiraquense's ground is Estádio Municipal Coaracy da Mata Fonseca in Arapiraca. The team played in the Brazilian Campeonato Brasileiro Série C league and competed in the 2015 season of that league.,"The stadium where Agremiação Sportiva Arapiraquense plays, Estádio Municipal Coaracy da Mata Fonseca, is located in Arapiraca.",lettria_017,In which city is the stadium where Agremiação Sportiva Arapiraquense plays located?,Arapiraca,multi_hop,rag_parent_child,False,"{'HALL': 0.0007196697988547385, 'NOHALL': 0.9992803931236267}",0.0007196697988547385,0.9992803302011453,0.5377939343452454
"Anderson is part of Madison County, Indiana in the U.S.","Anderson is part of Madison County, Indiana, in the United States. It is also part of either Union Township or Anderson Township within Madison County, Indiana, United States.",lettria_018,What is Anderson a part of?,Madison County,single_hop,rag_parent_child,False,"{'HALL': 0.25983041524887085, 'NOHALL': 0.7401696443557739}",0.25983041524887085,0.7401695847511292,0.4825449585914612
"Anderson is part of Madison County, Indiana in the U.S.",Anderson is part of Indiana.,lettria_018,Which state is Anderson a part of?,Indiana,multi_hop,rag_parent_child,False,"{'HALL': 0.9930725693702698, 'NOHALL': 0.006927495822310448}",0.9930725693702698,0.006927430629730225,0.6035630702972412
"Chinabank, founded on 08-16-1920, offers banking services as well as having a net income of 15,100,000,000.",Chinabank provides banking services.,lettria_019,What service does Chinabank provide?,banking,single_hop,rag_parent_child,False,"{'HALL': 0.012378735467791557, 'NOHALL': 0.9876212477684021}",0.012378735467791557,0.9876212645322084,0.5895082950592041
"Chinabank, founded on 08-16-1920, offers banking services as well as having a net income of 15,100,000,000.","The net income of the entity founded on 1920-08-16 (Chinabank) is 15,100,000,000.",lettria_019,What is the net income of the entity founded on 1920-08-16?,"15,100,000,000",multi_hop,rag_parent_child,False,"{'HALL': 0.22742734849452972, 'NOHALL': 0.7725726962089539}",0.22742734849452972,0.7725726515054703,0.40661704540252686
"Alpena County Regional Airport is located in Wilson Township, Alpena County, Michigan in the United States. It has a runway length of 1533.0.",The runway length of Alpena County Regional Airport is 2744 metres.,lettria_020,What is the runway length of Alpena County Regional Airport?,1533.0,single_hop,rag_parent_child,False,"{'HALL': 0.9374721050262451, 'NOHALL': 0.06252796202898026}",0.9374721050262451,0.06252789497375488,0.09556792676448822
"Alpena County Regional Airport is located in Wilson Township, Alpena County, Michigan in the United States. It has a runway length of 1533.0.","Wilson Township, Alpena County, Michigan is located in the United States.",lettria_020,"In which country is Wilson Township, Alpena County, Michigan located?",United States,multi_hop,rag_parent_child,False,"{'HALL': 0.9978602528572083, 'NOHALL': 0.0021397501695901155}",0.9978602528572083,0.002139747142791748,0.08517177402973175
There are 250 academic staff at the AWH Engineering College in the state of Kerala. The College was established in 2001.,AWH Engineering College is located in Kerala.,lettria_021,In which state is AWH Engineering College located?,Kerala,single_hop,rag_parent_child,False,"{'HALL': 0.47862017154693604, 'NOHALL': 0.521379828453064}",0.47862017154693604,0.521379828453064,0.3577806353569031
There are 250 academic staff at the AWH Engineering College in the state of Kerala. The College was established in 2001.,"The academic staff size of the college established in 2001, AWH Engineering College, is 250.",lettria_021,What is the academic staff size of the college established in 2001?,250,multi_hop,rag_parent_child,False,"{'HALL': 0.9908884763717651, 'NOHALL': 0.009111535735428333}",0.9908884763717651,0.009111523628234863,0.24185240268707275
Anaheim is part of California in the US and is led by the California State Assembly.,"Anaheim is part of California, USA, and is located in Orange County.",lettria_022,What is Anaheim a part of?,California,single_hop,rag_parent_child,False,"{'HALL': 0.9338606595993042, 'NOHALL': 0.0661393254995346}",0.9338606595993042,0.0661393404006958,0.36956074833869934
Anaheim is part of California in the US and is led by the California State Assembly.,"The country that California, which includes Anaheim, is part of is the United States (U.S.).",lettria_022,"What is the country that California, which includes Anaheim, is part of?",US,multi_hop,rag_parent_child,False,"{'HALL': 0.9991672039031982, 'NOHALL': 0.0008328405674546957}",0.9991672039031982,0.0008327960968017578,0.38637998700141907
Airey Neave fought in World War II which included the East African Campaign and had Benito Mussolini as a commander.,"Airey Neave participated in the Battle of France and World War II, including the East African Campaign.",lettria_023,In which event did Airey Neave participate?,World War II,single_hop,rag_parent_child,False,"{'HALL': 0.9994423985481262, 'NOHALL': 0.0005576313124038279}",0.9994423985481262,0.0005576014518737793,0.47054803371429443
Airey Neave fought in World War II which included the East African Campaign and had Benito Mussolini as a commander.,"Benito Mussolini was a commander in the event that Airey Neave participated in, specifically during the East African Campaign of World War II.",lettria_023,Who was a commander in the event that Airey Neave participated in?,Benito Mussolini,multi_hop,rag_parent_child,False,"{'HALL': 0.000908945978153497, 'NOHALL': 0.9990910291671753}",0.000908945978153497,0.9990910540218465,0.6203364133834839
