source,gen,id,question,ground_truth,hop_type,pipeline,is_coverage_error
"Big Hero 6, distributed by Walt Disney Studios Motion Pictures, starred Ryan Potter and was Baymax's first film appearance.",Walt Disney Studios Motion Pictures distributed the film in which Baymax made his first appearance.,lettria_025,Which company distributed the film in which Baymax made his first appearance?,Walt Disney Studios Motion Pictures,multi_hop,graph_chunk,False
"Albuquerque is in New Mexico, United States. Americans live in the U.S. and Asian Americans are an ethnic group there.",The demonym for the United States is Americans.,lettria_026,What is the demonym for the United States?,Americans,single_hop,graph_chunk,False
"Albuquerque is in New Mexico, United States. Americans live in the U.S. and Asian Americans are an ethnic group there.",Albuquerque is a part of the United States.,lettria_026,Which country is Albuquerque a part of?,United States,multi_hop,graph_chunk,False
Atlanta is located in the United States (capital: Washington D.C.) and African Americans are an ethnic group in the country.,"The capital of the United States is Washington, D.C.",lettria_027,What is the capital of the United States?,Washington D.C.,single_hop,graph_chunk,False
Atlanta is located in the United States (capital: Washington D.C.) and African Americans are an ethnic group in the country.,Asian Americans,lettria_027,Which ethnic group is associated with the country that Atlanta is part of?,African Americans,multi_hop,graph_chunk,False
Albert Jennings Fountain was born in the United States and died in the New Mexico Territory. An ethnic group in the U.S.A. are African Americans.,"Albert Jennings Fountain died in Dona Ana County, New Mexico, which was part of the New Mexico Territory at the time of his death.",lettria_028,Where did Albert Jennings Fountain die?,New Mexico Territory,single_hop,graph_chunk,False
Albert Jennings Fountain was born in the United States and died in the New Mexico Territory. An ethnic group in the U.S.A. are African Americans.,"The person who died in the New Mexico Territory was born in Staten Island, New York (or New York City), United States.",lettria_028,Where was the person born who died in New Mexico Territory?,United States,multi_hop,graph_chunk,False
"The runway length of Alpena County Regional Airport is 1,533 and it is located at Maple Ridge Township, Alpena County, Michigan, United States.","The runway length of Alpena County Regional Airport is 1,533 metres and 2,744.0 metres.",lettria_029,What is the runway length of Alpena County Regional Airport?,"1,533",single_hop,graph_chunk,False
"The runway length of Alpena County Regional Airport is 1,533 and it is located at Maple Ridge Township, Alpena County, Michigan, United States.",Maple Ridge Township is a part of Michigan.,lettria_029,Which state is Maple Ridge Township a part of?,Michigan,multi_hop,graph_chunk,False
"Chinabank is a bank with 5594 employees that was founded on Aug. 16, 1920.","Chinabank was founded on August 16, 1920.",lettria_030,When was Chinabank founded?,1920-08-16,single_hop,graph_chunk,False
"Chinabank is a bank with 5594 employees that was founded on Aug. 16, 1920.","The bank founded on 1920-08-16, which is Chinabank, has 5594 employees.",lettria_030,How many employees does the bank founded on 1920-08-16 have?,5594,multi_hop,graph_chunk,False
Akeem Ayers former team is the Los Angeles Rams who are based at the Los Angeles Memorial Coliseum in LA.,"The Los Angeles Rams are located in Los Angeles, specifically at the Los Angeles Memorial Coliseum.",lettria_031,Where is the Los Angeles Rams located?,LA,single_hop,graph_chunk,False
Akeem Ayers former team is the Los Angeles Rams who are based at the Los Angeles Memorial Coliseum in LA.,"The ground of the team that Akeem Ayers is part of, the Los Angeles Rams, is the Los Angeles Memorial Coliseum.",lettria_031,What is the ground of the team that Akeem Ayers is part of?,Los Angeles Memorial Coliseum,multi_hop,graph_chunk,False
"The Velvet Underground had created the album Bootleg Series Volume 1: The Quine Tapes, which was produced by The Velvet Underground and recorded in the United States.",The artist of Bootleg Series Volume 1: The Quine Tapes is The Velvet Underground.,lettria_032,Who is the artist of Bootleg Series Volume 1: The Quine Tapes?,The Velvet Underground,single_hop,graph_chunk,False
"The Velvet Underground had created the album Bootleg Series Volume 1: The Quine Tapes, which was produced by The Velvet Underground and recorded in the United States.","The album Bootleg Series Volume 1: The Quine Tapes, produced by The Velvet Underground, was recorded in the United States. Multiple passages confirm this, specifying the recording location as St. Louis, Missouri, USA, and the United States in general.",lettria_032,In which country was the album produced by The Velvet Underground recorded?,United States,multi_hop,graph_chunk,False
"Year of No Light self-produced their sludge-metal album Nord, and released it on September 6th, 2006. The band's next album was Live at Roadburn 2008.",The genre of Nord is post metal and sludge metal.,lettria_033,What is the genre of Nord?,sludge-metal,single_hop,graph_chunk,False
"Year of No Light self-produced their sludge-metal album Nord, and released it on September 6th, 2006. The band's next album was Live at Roadburn 2008.",The album that follows the album released on 2006-09-06 is **Live at Roadburn 2008**.,lettria_033,Which album follows the album released on 2006-09-06?,Live at Roadburn 2008,multi_hop,graph_chunk,False
"Brandon Carter who was born in England, graduated from the University of Cambridge and developed General Relativity as his profession. His doctoral advisor was Dennis William Sciama.",The professional field of Brandon Carter is general relativity.,lettria_034,What is the professional field of Brandon Carter?,General Relativity,single_hop,graph_chunk,False
"Brandon Carter who was born in England, graduated from the University of Cambridge and developed General Relativity as his profession. His doctoral advisor was Dennis William Sciama.",The doctoral advisor of the person whose professional field is General Relativity is Dennis William Sciama.,lettria_034,Who is the doctoral advisor of the person whose professional field is General Relativity?,Dennis William Sciama,multi_hop,graph_chunk,False
"The AIDS journal is published by Lippincott, Williams & Wilkins. It is is published in the UK, which capital is London.",The AIDS journal is published in the UK.,lettria_035,Where is the AIDS journal published?,UK,single_hop,graph_chunk,False
"The AIDS journal is published by Lippincott, Williams & Wilkins. It is is published in the UK, which capital is London.","The place of publication of the journal published by Lippincott, Williams & Wilkins is the United Kingdom.",lettria_035,"What is the place of publication of the journal published by Lippincott, Williams & Wilkins?",UK,multi_hop,graph_chunk,False
"1089 Tama has an escape velocity of 0.0068 kilometres per second, a temperature of 179 kelvins and an apoapsis of 373513000.0 kilometres.",The escape velocity of 1089 Tama is 0.0068 kilometres per second.,lettria_036,What is the escape velocity of 1089 Tama?,0.0068 kilometres per second,single_hop,graph_chunk,False
"1089 Tama has an escape velocity of 0.0068 kilometres per second, a temperature of 179 kelvins and an apoapsis of 373513000.0 kilometres.","The object with a temperature of 179 kelvins is 1089 Tama. According to the context, the apoapsis of 1089 Tama is **373,513,000.0 kilometres**.",lettria_036,What is the apoapsis of the object with a temperature of 179 kelvins?,373513000.0 kilometres,multi_hop,graph_chunk,False
"Alan Shepard, from New Hampshire, received his M.A. from NWC in 1957.",Alan Shepard attended school at NWC.,lettria_037,Where did Alan Shepard attend school?,NWC,single_hop,graph_chunk,False
"Aaron Hunt, whose club is VfL Wolfsburg managed by Dieter Hecking, has also played for Hamburger SV.","Aaron Hunt is associated with VfL Wolfsburg. He is also associated with the youth clubs SV Werder Bremen and SV Werder Bremen II, and previously played for Hamburger SV.",lettria_038,Which club is Aaron Hunt associated with?,VfL Wolfsburg,single_hop,graph_chunk,False
"Aaron Hunt, whose club is VfL Wolfsburg managed by Dieter Hecking, has also played for Hamburger SV.","The manager of the club that Aaron Hunt is associated with is Dieter Hecking.

Explanation: The context states that Aaron Hunt plays for Vfl Wolfsburg, and the manager of Vfl Wolfsburg is Dieter Hecking. Therefore, Dieter Hecking is the manager of the club Aaron Hunt is associated with.",lettria_038,Who is the manager of the club that Aaron Hunt is associated with?,Dieter Hecking,multi_hop,graph_chunk,False
"The English-language film, Super Capers, was edited by Stacy Katzman, and stars Michael Rooker and Tom Sizemore.",The editor of Super Capers is Stacy Katzman.,lettria_039,Who is the editor of Super Capers?,Stacy Katzman,single_hop,graph_chunk,False
"The English-language film, Super Capers, was edited by Stacy Katzman, and stars Michael Rooker and Tom Sizemore.","The movie starring Michael Rooker, Super Capers, is in English.",lettria_039,In what language is the movie starring Michael Rooker?,English,multi_hop,graph_chunk,False
"Agremiação Sportiva Arapiraquense is a club that plays in Brazil's Campeonato Brasileiro Série C league. Also known as Alvinegro, the club represents 17,000 members.","The nickname of Agremiação Sportiva Arapiraquense is ""Alvinegro"" and ""Asa Gigante"".",lettria_040,What is the nickname of Agremiação Sportiva Arapiraquense?,Alvinegro,single_hop,graph_chunk,False
"Agremiação Sportiva Arapiraquense is a club that plays in Brazil's Campeonato Brasileiro Série C league. Also known as Alvinegro, the club represents 17,000 members.","The team that plays in Campeonato Brasileiro Série C, Agremiação Sportiva Arapiraquense, has 17,000 members.",lettria_040,How many members does the team that plays in Campeonato Brasileiro Série C have?,17000,multi_hop,graph_chunk,False
A Loyal Character Dancer is published by Soho Press in the United States. The language of the United States is English.,The publisher of *A Loyal Character Dancer* is Soho Press.,lettria_041,Who is the publisher of A Loyal Character Dancer?,Soho Press,single_hop,graph_chunk,False
A Loyal Character Dancer is published by Soho Press in the United States. The language of the United States is English.,"The publisher of A Loyal Character Dancer, Soho Press, is located in the United States.",lettria_041,In which country is the publisher of A Loyal Character Dancer located?,United States,multi_hop,graph_chunk,False
Albert Jennings Fountain was born in New York and died in the U.S. where African Americans are an ethnic group.,"Albert Jennings Fountain was born in Staten Island, New York City.",lettria_042,Where was Albert Jennings Fountain born?,New York,single_hop,graph_chunk,False
Albert Jennings Fountain was born in New York and died in the U.S. where African Americans are an ethnic group.,"The person who died in the U.S. is Abraham A. Ribicoff. According to the context, he was born in New Britain, Connecticut, and also in the United States. Therefore, the person who died in the U.S. was born in Connecticut, United States.",lettria_042,Where was the person born who died in the U.S.?,New York,multi_hop,graph_chunk,False
